sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject
D,False,2,letter,1,True,False,robot_stimuli\\filler.mp4,6
J,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
M,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
T,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
G,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
T,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
P,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
V,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
P,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
H,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
F,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
P,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
H,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
S,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
D,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
J,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
D,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
H,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
G,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
X,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
X,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
D,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
X,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
D,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
W,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
C,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
Z,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
L,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
Q,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
S,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
H,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
V,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
H,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
W,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
Q,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
T,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
Q,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
R,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
J,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
V,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
W,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
W,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
W,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
D,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
W,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
L,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
K,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
D,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
K,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,6
Z,False,2,letter,1,False,True,robot_stimuli\\filler.mp4,6
T,False,1,letter,1,True,False,robot_stimuli\\filler.mp4,6
T,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
D,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
M,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
V,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
X,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
X,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
B,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
R,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
P,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
J,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
F,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
G,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
T,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
T,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
Z,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
S,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
D,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
R,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
R,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
N,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
G,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
G,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
G,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
V,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
S,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
C,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
M,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
Z,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
J,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
J,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
J,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
M,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
B,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
B,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
C,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
N,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
W,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
Z,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
P,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
R,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
D,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
K,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
D,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
N,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
N,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
K,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
R,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
L,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,6
D,False,1,letter,1,False,True,robot_stimuli\\filler.mp4,6
Q,False,3,letter,1,True,False,robot_stimuli\\filler.mp4,6
K,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
N,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
P,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
Z,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
K,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
P,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
N,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
N,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
X,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
Z,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
M,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
C,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
Q,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
N,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
C,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
C,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
S,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
C,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
S,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
X,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
T,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
T,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
R,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
D,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
R,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
C,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
N,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
L,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
Z,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
D,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
Z,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
Z,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
D,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
Z,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
F,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
D,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
K,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
P,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
J,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
Z,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
P,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
J,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
L,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
D,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
V,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
Q,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
F,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
V,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,6
N,False,3,letter,1,False,True,robot_stimuli\\filler.mp4,6
L_Torso_Z_Back,False,3,robot,2,True,False,robot_stimuli\L_Torso_Z_Back.mp4,6
R_Torso_X_For,False,3,robot,2,False,False,robot_stimuli\R_Torso_X_For.mp4,6
R_Arm_Y_Back,False,3,robot,2,False,False,robot_stimuli\R_Arm_Y_Back.mp4,6
L_Torso_Z_Back,True,3,robot,2,False,False,robot_stimuli\L_Torso_Z_Back.mp4,6
L_Arm_X_Back,False,3,robot,2,False,False,robot_stimuli\L_Arm_X_Back.mp4,6
