sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject
L,False,1,letter,1,True,False,robot_stimuli\\filler.mp4,22
M,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,22
Z,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,22
X,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,22
X,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,22
X,True,1,letter,1,False,True,robot_stimuli\\filler.mp4,22
D,False,2,letter,1,True,False,robot_stimuli\\filler.mp4,22
H,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,22
X,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,22
H,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,22
X,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,22
V,False,2,letter,1,False,True,robot_stimuli\\filler.mp4,22
M,False,3,letter,1,True,False,robot_stimuli\\filler.mp4,22
L,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,22
H,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,22
M,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,22
Z,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,22
H,True,3,letter,1,False,True,robot_stimuli\\filler.mp4,22
R_Base_X_For,False,1,robot,2,True,False,robot_stimuli\R_Base_X_For.mp4,22
L_Torso_X_For,False,1,robot,2,False,False,robot_stimuli\L_Torso_X_For.mp4,22
L_Torso_X_For,True,1,robot,2,False,False,robot_stimuli\L_Torso_X_For.mp4,22
L_Torso_X_For,True,1,robot,2,False,False,robot_stimuli\L_Torso_X_For.mp4,22
R_Head_Z_Back,False,1,robot,2,False,False,robot_stimuli\R_Head_Z_Back.mp4,22
R_Arm_Y_Back,False,1,robot,2,False,True,robot_stimuli\R_Arm_Y_Back.mp4,22
R_Base_Y_For,False,2,robot,2,True,False,robot_stimuli\R_Base_Y_For.mp4,22
R_Head_X_Back,False,2,robot,2,False,False,robot_stimuli\R_Head_X_Back.mp4,22
L_Head_X_Back,False,2,robot,2,False,False,robot_stimuli\L_Head_X_Back.mp4,22
R_Head_X_Back,True,2,robot,2,False,False,robot_stimuli\R_Head_X_Back.mp4,22
R_Head_Y_Back,False,2,robot,2,False,False,robot_stimuli\R_Head_Y_Back.mp4,22
R_Head_X_Back,True,2,robot,2,False,True,robot_stimuli\R_Head_X_Back.mp4,22
R_Head_Y_For,False,3,robot,2,True,False,robot_stimuli\R_Head_Y_For.mp4,22
L_Arm_X_For,False,3,robot,2,False,False,robot_stimuli\L_Arm_X_For.mp4,22
R_Torso_X_For,False,3,robot,2,False,False,robot_stimuli\R_Torso_X_For.mp4,22
R_Head_Y_For,True,3,robot,2,False,False,robot_stimuli\R_Head_Y_For.mp4,22
L_Arm_X_For,True,3,robot,2,False,False,robot_stimuli\L_Arm_X_For.mp4,22
R_Base_Z_Back,False,3,robot,2,False,True,robot_stimuli\R_Base_Z_Back.mp4,22
