sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject
G,False,1,letter,2,True,False,robot_stimuli\\filler.mp4,19
G,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,19
P,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,19
C,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,19
C,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,19
K,False,1,letter,2,False,True,robot_stimuli\\filler.mp4,19
H,False,2,letter,2,True,False,robot_stimuli\\filler.mp4,19
W,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19
H,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,19
P,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19
H,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,19
R,False,2,letter,2,False,True,robot_stimuli\\filler.mp4,19
S,False,3,letter,2,True,False,robot_stimuli\\filler.mp4,19
K,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,19
P,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,19
H,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,19
K,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,19
P,True,3,letter,2,False,True,robot_stimuli\\filler.mp4,19
L_Base_Z_For,False,1,robot,1,True,False,robot_stimuli\L_Base_Z_For.mp4,19
L_Arm_Y_For,False,1,robot,1,False,False,robot_stimuli\L_Arm_Y_For.mp4,19
L_Arm_Y_For,True,1,robot,1,False,False,robot_stimuli\L_Arm_Y_For.mp4,19
L_Arm_Y_For,True,1,robot,1,False,False,robot_stimuli\L_Arm_Y_For.mp4,19
R_Torso_Y_Back,False,1,robot,1,False,False,robot_stimuli\R_Torso_Y_Back.mp4,19
R_Torso_Z_Back,False,1,robot,1,False,True,robot_stimuli\R_Torso_Z_Back.mp4,19
R_Head_Z_For,False,2,robot,1,True,False,robot_stimuli\R_Head_Z_For.mp4,19
L_Arm_Z_For,False,2,robot,1,False,False,robot_stimuli\L_Arm_Z_For.mp4,19
R_Head_Z_For,True,2,robot,1,False,False,robot_stimuli\R_Head_Z_For.mp4,19
L_Arm_Z_For,True,2,robot,1,False,False,robot_stimuli\L_Arm_Z_For.mp4,19
L_Arm_Z_Back,False,2,robot,1,False,False,robot_stimuli\L_Arm_Z_Back.mp4,19
R_Head_Z_Back,False,2,robot,1,False,True,robot_stimuli\R_Head_Z_Back.mp4,19
R_Arm_Z_Back,False,3,robot,1,True,False,robot_stimuli\R_Arm_Z_Back.mp4,19
R_Head_Z_Back,False,3,robot,1,False,False,robot_stimuli\R_Head_Z_Back.mp4,19
R_Base_Y_Back,False,3,robot,1,False,False,robot_stimuli\R_Base_Y_Back.mp4,19
R_Arm_Z_Back,True,3,robot,1,False,False,robot_stimuli\R_Arm_Z_Back.mp4,19
R_Torso_X_Back,False,3,robot,1,False,False,robot_stimuli\R_Torso_X_Back.mp4,19
R_Base_Y_Back,True,3,robot,1,False,True,robot_stimuli\R_Base_Y_Back.mp4,19
